# steam_cost,electricity_cost,LCOW,SEC
7.578947e-03,1.315789e-01,4.230053e+00,5.881290e+00
7.578947e-03,1.578947e-01,4.287012e+00,5.881291e+00
7.578947e-03,1.842105e-01,4.343972e+00,5.881291e+00
7.578947e-03,2.105263e-01,4.400931e+00,5.881291e+00
7.578947e-03,2.368421e-01,4.457890e+00,5.881291e+00
7.578947e-03,2.631579e-01,4.514849e+00,5.881291e+00
7.578947e-03,2.894737e-01,4.571808e+00,5.881291e+00
7.578947e-03,3.157895e-01,4.628768e+00,5.881291e+00
7.578947e-03,3.421053e-01,4.685727e+00,5.881291e+00
7.578947e-03,3.684211e-01,4.742686e+00,5.881291e+00
7.578947e-03,3.947368e-01,4.799645e+00,5.881291e+00
7.578947e-03,4.210526e-01,4.856604e+00,5.881291e+00
7.578947e-03,4.473684e-01,4.913563e+00,5.881291e+00
7.578947e-03,4.736842e-01,4.970523e+00,5.881291e+00
7.578947e-03,5.000000e-01,5.027482e+00,5.881291e+00
8.000000e-03,0.000000e+00,4.103208e+00,5.881291e+00
8.000000e-03,2.631579e-02,4.160167e+00,5.881291e+00
8.000000e-03,5.263158e-02,4.217126e+00,5.881291e+00
8.000000e-03,7.894737e-02,4.274085e+00,5.881291e+00
8.000000e-03,1.052632e-01,4.331045e+00,5.881291e+00
8.000000e-03,1.315789e-01,4.388004e+00,5.881291e+00
8.000000e-03,1.578947e-01,4.444963e+00,5.881291e+00
8.000000e-03,1.842105e-01,4.501922e+00,5.881291e+00
8.000000e-03,2.105263e-01,4.558881e+00,5.881291e+00
8.000000e-03,2.368421e-01,4.615840e+00,5.881291e+00
8.000000e-03,2.631579e-01,4.672800e+00,5.881291e+00
8.000000e-03,2.894737e-01,4.729759e+00,5.881291e+00
8.000000e-03,3.157895e-01,4.786718e+00,5.881291e+00
8.000000e-03,3.421053e-01,4.843677e+00,5.881291e+00
8.000000e-03,3.684211e-01,4.900636e+00,5.881291e+00
8.000000e-03,3.947368e-01,4.957596e+00,5.881291e+00
8.000000e-03,4.210526e-01,5.014555e+00,5.881291e+00
8.000000e-03,4.473684e-01,5.071514e+00,5.881291e+00
8.000000e-03,4.736842e-01,5.128473e+00,5.881291e+00
8.000000e-03,5.000000e-01,5.185432e+00,5.881291e+00
