# Feed Concentration,Volumetric Recovery Rate,LCOW,LCOW wrt Feed Flow,SEC,SEC wrt Feed,Number of Stages,Final Brine Concentration,Final Permeate Concentration (ppm),Annual Feed Flow,Annual Water Production,Pump Work In (kW),Pump Work Recovered (kW),Net Pump Work In (kW),Energy Recovery (%),Mass Water Recovery Rate (%),System Salt Rejection (%),Total Membrane Area,Total Capex LCOW,Total Opex LCOW,Primary Pump Capex LCOW,Recycle Pump Capex LCOW,ERD Capex LCOW,Membrane Capex LCOW,Indirect Capex LCOW,Electricity LCOW,Membrane Replacement LCOW,Chem-labor-maintenance LCOW,Pumping Energy Agg LCOW,Membrane Agg LCOW,Feed Pressure (bar)-Stage 1,Feed Pressure (bar)-Stage 2,Feed Pressure (bar)-Stage 3,Feed Pressure (bar)-Stage 4,Membrane Area-Stage 1,Membrane Area-Stage 2,Membrane Area-Stage 3,Observed Rejection (%)-Stage 1,Observed Rejection (%)-Stage 2,Observed Rejection (%)-Stage 3,Observed Salt Passage (%)-Stage 1,Observed Salt Passage (%)-Stage 2,Observed Salt Passage (%)-Stage 3,Mass Salt Passage (%)-Stage 1,Mass Salt Passage (%)-Stage 2,Mass Salt Passage (%)-Stage 3,Volumetric Module Recovery Rate (%)-Stage 1,Volumetric Module Recovery Rate (%)-Stage 2,Volumetric Module Recovery Rate (%)-Stage 3,Mass Water Module Recovery Rate (%)-Stage 1,Mass Water Module Recovery Rate (%)-Stage 2,Mass Water Module Recovery Rate (%)-Stage 3,A-Value (LMH/bar)-Stage 1,A-Value (LMH/bar)-Stage 2,A-Value (LMH/bar)-Stage 3,B-Value (LMH)-Stage 1,B-Value (LMH)-Stage 2,B-Value (LMH)-Stage 3,Average Water Flux (LMH)-Stage 1,Average Water Flux (LMH)-Stage 2,Average Water Flux (LMH)-Stage 3,Average NaCl Flux (GMH)-Stage 1,Average NaCl Flux (GMH)-Stage 2,Average NaCl Flux (GMH)-Stage 3,Inlet Reynolds Number-Stage 1,Inlet Reynolds Number-Stage 2,Inlet Reynolds Number-Stage 3,Outlet Reynolds Number-Stage 1,Outlet Reynolds Number-Stage 2,Outlet Reynolds Number-Stage 3,Inlet Crossflow Velocity-Stage 1,Inlet Crossflow Velocity-Stage 2,Inlet Crossflow Velocity-Stage 3,Outlet Crossflow Velocity-Stage 1,Outlet Crossflow Velocity-Stage 2,Outlet Crossflow Velocity-Stage 3,Primary Pump SEC-Stage 1,Primary Pump SEC-Stage 2,Primary Pump SEC-Stage 3,Primary Pump SEC-Stage 4,Recycle Pump SEC-Stage 1,Recycle Pump SEC-Stage 2,Recycle Pump SEC-Stage 3,Recycle Pump SEC-Stage 4,ERD SEC-Stage 1,ERD SEC-Stage 2,ERD SEC-Stage 3,ERD SEC-Stage 4,Net SEC-Stage 1,Net SEC-Stage 2,Net SEC-Stage 3,Net SEC-Stage 4
2.656250e+01,6.750000e-01,1.210295e+00,8.169493e-01,5.354411e+00,3.614227e+00,4.000000e+00,8.125599e+01,1.422020e+02,2.840184e+04,1.917124e+04,1.398887e+01,-9.776524e-01,1.301122e+01,6.988788e+00,6.796036e+01,9.946727e+01,7.123563e+02,5.140597e-01,6.962356e-01,1.356474e-01,3.575500e-03,6.334278e-03,1.114726e-01,2.570298e-01,3.748087e-01,1.672090e-01,1.542179e-01,7.532575e-01,4.570378e-01,2.909766e+01,3.598993e+01,3.514191e+01,2.680771e+01,2.262080e+02,1.544241e+02,1.590502e+02,2.783604e+01,4.471570e+00,5.734793e+01,7.216396e+01,9.552843e+01,4.265207e+01,5.820434e+01,9.493534e+01,3.831096e+01,6.742789e+01,8.360458e+01,8.417343e+01,6.796036e+01,8.409286e+01,8.459910e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.068825e+01,1.565667e+01,1.520129e+01,1.520106e+00,2.226726e+00,2.161960e+00,2.906749e+02,2.805278e+02,2.897593e+02,8.887647e+01,4.133188e+01,4.133188e+01,2.793694e-01,2.670273e-01,2.755008e-01,9.099718e-02,4.379335e-02,4.373056e-02,1.540983e+00,1.547911e+00,1.501004e+00,1.018995e+00,0.000000e+00,6.522626e-02,6.273755e-02,1.987976e-02,-1.560243e-01,-1.126351e-01,-1.006106e-01,-3.305621e-02,1.384958e+00,1.500502e+00,1.463131e+00,1.005818e+00
2.656250e+01,7.125000e-01,1.220893e+00,8.698861e-01,5.368922e+00,3.825357e+00,4.000000e+00,9.175599e+01,1.475063e+02,2.840184e+04,2.023631e+04,1.476051e+01,-9.892278e-01,1.377128e+01,6.701853e+00,7.173585e+01,9.944740e+01,7.702317e+02,5.182999e-01,7.025929e-01,1.355516e-01,3.619323e-03,5.793453e-03,1.141856e-01,2.591499e-01,3.758245e-01,1.712784e-01,1.554900e-01,7.527319e-01,4.681609e-01,2.857670e+01,3.617029e+01,3.652076e+01,2.778213e+01,2.430820e+02,1.669800e+02,1.714569e+02,2.017296e+01,3.853872e-01,5.453169e+01,7.982704e+01,9.961461e+01,4.546831e+01,6.817137e+01,9.832939e+01,4.091559e+01,7.115970e+01,8.332091e+01,8.446474e+01,7.173585e+01,8.387976e+01,8.497427e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.049886e+01,1.528377e+01,1.488470e+01,1.548876e+00,2.254785e+00,2.195910e+00,2.719694e+02,2.777747e+02,2.992896e+02,7.282921e+01,4.133188e+01,4.133188e+01,2.613915e-01,2.651181e-01,2.856220e-01,7.537244e-02,4.420499e-02,4.452857e-02,1.432798e+00,1.560687e+00,1.555908e+00,1.055538e+00,0.000000e+00,6.651779e-02,6.139222e-02,2.174560e-02,-1.386649e-01,-1.152270e-01,-9.906760e-02,-3.270440e-02,1.294133e+00,1.511977e+00,1.518232e+00,1.044579e+00
2.656250e+01,7.500000e-01,1.240067e+00,9.300502e-01,5.459513e+00,4.094635e+00,4.000000e+00,1.053501e+02,1.587823e+02,2.840184e+04,2.130138e+04,1.579602e+01,-1.055333e+00,1.474068e+01,6.681007e+00,7.551121e+01,9.940515e+01,8.243411e+02,5.259659e-01,7.141010e-01,1.377734e-01,3.714207e-03,5.398533e-03,1.160969e-01,2.629830e-01,3.821659e-01,1.741453e-01,1.577898e-01,7.640697e-01,4.759971e-01,2.911129e+01,3.730127e+01,3.790410e+01,2.811180e+01,2.541397e+02,1.777650e+02,1.806101e+02,1.314053e+01,1.649068e-06,5.100132e+01,8.685947e+01,1.000000e+02,4.899868e+01,7.828875e+01,9.866828e+01,4.421557e+01,7.489053e+01,8.308210e+01,8.426088e+01,7.551121e+01,8.369879e+01,8.482847e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.057055e+01,1.511207e+01,1.487402e+01,1.678684e+00,2.399911e+00,2.362106e+00,2.580579e+02,2.754430e+02,2.972961e+02,5.935796e+01,4.133188e+01,4.133188e+01,2.480210e-01,2.635364e-01,2.844449e-01,6.225590e-02,4.456605e-02,4.493248e-02,1.387557e+00,1.615178e+00,1.620143e+00,1.073919e+00,0.000000e+00,6.764307e-02,6.234472e-02,2.359115e-02,-1.274336e-01,-1.222617e-01,-1.066191e-01,-3.454959e-02,1.260124e+00,1.560560e+00,1.575869e+00,1.062961e+00
2.656250e+01,7.875000e-01,1.265981e+00,9.969600e-01,5.646088e+00,4.446294e+00,4.000000e+00,1.236550e+02,1.725875e+02,2.840184e+04,2.236645e+04,1.715386e+01,-1.147202e+00,1.600666e+01,6.687721e+00,7.928651e+01,9.935342e+01,8.675274e+02,5.355487e-01,7.304322e-01,1.424877e-01,3.845650e-03,5.080058e-03,1.163610e-01,2.677744e-01,3.952261e-01,1.745415e-01,1.606646e-01,7.889009e-01,4.770801e-01,3.084958e+01,3.952821e+01,3.828486e+01,2.923046e+01,2.555411e+02,1.838437e+02,1.980851e+02,5.798076e+00,5.206671e-06,4.712431e+01,9.420192e+01,9.999999e+01,5.287569e+01,8.926571e+01,9.905489e+01,4.782318e+01,7.861778e+01,8.295962e+01,8.380901e+01,7.928651e+01,8.363591e+01,8.443390e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.103818e+01,1.534297e+01,1.423988e+01,1.905381e+00,2.648462e+00,2.458050e+00,2.496442e+02,2.751826e+02,2.901943e+02,4.806545e+01,4.133188e+01,4.133188e+01,2.399346e-01,2.639550e-01,2.783542e-01,5.127823e-02,4.496423e-02,4.522934e-02,1.403237e+00,1.716485e+00,1.645374e+00,1.126634e+00,0.000000e+00,6.822609e-02,6.446316e-02,2.632476e-02,-1.198663e-01,-1.337683e-01,-1.121378e-01,-3.888456e-02,1.283371e+00,1.650943e+00,1.597700e+00,1.114074e+00
2.656250e+01,8.250000e-01,1.298269e+00,1.071072e+00,6.011126e+00,4.959179e+00,4.000000e+00,1.496120e+02,1.906864e+02,2.840184e+04,2.343152e+04,1.922642e+01,-1.373378e+00,1.785304e+01,7.143183e+00,8.306170e+01,9.928561e+01,8.713428e+02,5.462686e-01,7.519999e-01,1.524957e-01,4.062703e-03,5.015535e-03,1.115604e-01,2.731343e-01,4.207788e-01,1.673405e-01,1.638806e-01,8.408711e-01,4.573974e-01,3.961175e+01,4.129697e+01,3.582594e+01,3.057563e+01,2.053349e+02,1.940524e+02,2.228683e+02,1.614561e+00,6.098390e-06,4.110712e+01,9.838544e+01,9.999999e+01,5.889288e+01,9.811493e+01,1.011008e+02,5.253043e+01,8.235312e+01,8.258618e+01,8.172483e+01,8.306170e+01,8.328098e+01,8.237420e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,1.439120e+01,1.522792e+01,1.325902e+01,2.744729e+00,2.904311e+00,2.528796e+00,2.658615e+02,2.694070e+02,2.547013e+02,4.133188e+01,4.133188e+01,4.133188e+01,2.555212e-01,2.587859e-01,2.446600e-01,4.509851e-02,4.508006e-02,4.480467e-02,1.732817e+00,1.803500e+00,1.575719e+00,1.193517e+00,0.000000e+00,7.008628e-02,7.449107e-02,2.341159e-02,-1.405135e-01,-1.472987e-01,-1.292366e-01,-4.536815e-02,1.592304e+00,1.726288e+00,1.520974e+00,1.171561e+00
2.656250e+01,8.625000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.656250e+01,9.000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.375000e+01,3.000000e-01,1.362554e+00,4.087662e-01,5.432387e+00,1.629716e+00,4.000000e+00,4.811705e+01,1.877550e+02,2.840184e+04,8.520552e+03,7.009820e+00,-1.142842e+00,5.866978e+00,1.630344e+01,3.026435e+01,9.944639e+01,3.618817e+02,6.085882e-01,7.539659e-01,1.545310e-01,2.439287e-03,1.990892e-02,1.274149e-01,3.042941e-01,3.802671e-01,1.911223e-01,1.825765e-01,8.401531e-01,5.224011e-01,1.716469e+01,3.759731e+01,3.582883e+01,2.816738e+01,1.406123e+02,7.315434e+01,7.211833e+01,3.838446e+01,1.668107e+01,5.017419e+01,6.161554e+01,8.331893e+01,4.982581e+01,2.256457e+01,8.402088e+01,4.645760e+01,2.996605e+01,8.185500e+01,8.121102e+01,3.026435e+01,8.234880e+01,8.158606e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,7.641945e+00,1.468883e+01,1.489984e+01,1.435083e+00,2.758418e+00,2.798044e+00,1.637487e+02,2.520064e+02,2.391203e+02,1.126842e+02,4.133188e+01,4.133188e+01,1.588191e-01,2.403946e-01,2.270552e-01,1.112130e-01,4.368870e-02,4.275191e-02,1.994005e+00,1.654031e+00,1.587337e+00,1.154340e+00,0.000000e+00,5.274827e-03,6.530205e-02,3.028535e-02,-6.818452e-01,-1.431181e-01,-1.461410e-01,-8.708235e-02,1.312159e+00,1.516188e+00,1.506498e+00,1.097543e+00
3.375000e+01,3.375000e-01,1.332830e+00,4.498303e-01,5.358999e+00,1.808662e+00,4.000000e+00,5.082707e+01,1.847091e+02,2.840184e+04,9.585621e+03,7.653902e+00,-1.142718e+00,6.511183e+00,1.492988e+01,3.404742e+01,9.945537e+01,4.029331e+02,5.911864e-01,7.416440e-01,1.498765e-01,2.473021e-03,1.713822e-02,1.261055e-01,2.955932e-01,3.751299e-01,1.891582e-01,1.773559e-01,8.157980e-01,5.170324e-01,1.723416e+01,3.795565e+01,3.650608e+01,2.863656e+01,1.546368e+02,8.278271e+01,8.118800e+01,3.630694e+01,1.556175e+01,5.114137e+01,6.369306e+01,8.443825e+01,4.885863e+01,2.608157e+01,8.481259e+01,4.526417e+01,3.370842e+01,8.234690e+01,8.202823e+01,3.404742e+01,8.286792e+01,8.242910e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,7.817488e+00,1.460295e+01,1.488978e+01,1.444228e+00,2.697796e+00,2.750786e+00,1.515144e+02,2.604905e+02,2.517883e+02,9.837515e+01,4.133188e+01,4.133188e+01,1.469531e-01,2.487169e-01,2.393472e-01,9.739986e-02,4.397721e-02,4.312211e-02,1.780072e+00,1.660081e+00,1.602012e+00,1.155086e+00,0.000000e+00,5.380415e-03,6.718805e-02,2.968864e-02,-5.894281e-01,-1.367289e-01,-1.373917e-01,-7.696014e-02,1.190644e+00,1.528732e+00,1.531808e+00,1.107814e+00
3.375000e+01,3.750000e-01,1.311979e+00,4.919922e-01,5.316064e+00,1.993524e+00,4.000000e+00,5.386131e+01,1.822256e+02,2.840184e+04,1.065069e+04,8.310608e+00,-1.133921e+00,7.176686e+00,1.364427e+01,3.783049e+01,9.946270e+01,4.450317e+02,5.783273e-01,7.336520e-01,1.463843e-01,2.494731e-03,1.493173e-02,1.253529e-01,2.891636e-01,3.721245e-01,1.880294e-01,1.734982e-01,7.980323e-01,5.139470e-01,1.716600e+01,3.882142e+01,3.750102e+01,2.845046e+01,1.705565e+02,9.072664e+01,8.887995e+01,3.433725e+01,1.479800e+01,5.235252e+01,6.566275e+01,8.520200e+01,4.764748e+01,2.970524e+01,8.540006e+01,4.397840e+01,3.745001e+01,8.281131e+01,8.266916e+01,3.783049e+01,8.335830e+01,8.309255e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,7.875344e+00,1.480482e+01,1.511242e+01,1.435351e+00,2.698308e+00,2.754372e+00,1.417485e+02,2.689989e+02,2.627295e+02,8.652927e+01,4.133188e+01,4.133188e+01,1.374812e-01,2.570647e-01,2.499904e-01,8.597343e-02,4.426042e-02,4.345021e-02,1.595334e+00,1.689292e+00,1.634085e+00,1.134141e+00,0.000000e+00,5.566867e-03,6.855753e-02,2.903036e-02,-5.051169e-01,-1.337099e-01,-1.328605e-01,-6.825450e-02,1.090217e+00,1.561149e+00,1.569782e+00,1.094916e+00
3.375000e+01,4.125000e-01,1.298627e+00,5.356836e-01,5.296883e+00,2.184964e+00,4.000000e+00,5.728090e+01,1.810796e+02,2.840184e+04,1.171576e+04,8.997671e+00,-1.131799e+00,7.865872e+00,1.257880e+01,4.161355e+01,9.946608e+01,4.883462e+02,5.694401e-01,7.291867e-01,1.440479e-01,2.486022e-03,1.313764e-02,1.250486e-01,2.847201e-01,3.707818e-01,1.875728e-01,1.708320e-01,7.859278e-01,5.126991e-01,1.720350e+01,4.135532e+01,3.741829e+01,2.756212e+01,1.862863e+02,9.268170e+01,1.002382e+02,3.256942e+01,1.435936e+01,5.350000e+01,6.743058e+01,8.564064e+01,4.650000e+01,3.334657e+01,8.601303e+01,4.272281e+01,4.119079e+01,8.332363e+01,8.301670e+01,4.161355e+01,8.389398e+01,8.345810e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,7.931397e+00,1.594177e+01,1.474000e+01,1.436474e+00,2.887253e+00,2.669597e+00,1.345111e+02,2.788249e+02,2.692666e+02,7.689302e+01,4.133188e+01,4.133188e+01,1.304617e-01,2.666628e-01,2.564172e-01,7.669894e-02,4.455274e-02,4.368609e-02,1.453670e+00,1.791285e+00,1.623501e+00,1.087787e+00,0.000000e+00,5.783174e-03,6.827939e-02,2.873212e-02,-4.368757e-01,-1.395763e-01,-1.259473e-01,-5.975480e-02,1.016794e+00,1.657492e+00,1.565833e+00,1.056764e+00
3.375000e+01,4.500000e-01,1.292061e+00,5.814275e-01,5.291892e+00,2.381351e+00,4.000000e+00,6.116364e+01,1.816801e+02,2.840184e+04,1.278083e+04,9.704648e+00,-1.131784e+00,8.572864e+00,1.166229e+01,4.539660e+01,9.946431e+01,5.347257e+02,5.641209e-01,7.279402e-01,1.424216e-01,2.455349e-03,1.166920e-02,1.255143e-01,2.820604e-01,3.704324e-01,1.882715e-01,1.692363e-01,7.774523e-01,5.146087e-01,1.721134e+01,4.178524e+01,3.835935e+01,2.780312e+01,2.029266e+02,1.006696e+02,1.102820e+02,2.963961e+01,1.223051e+01,5.364076e+01,7.036039e+01,8.776949e+01,4.635924e+01,3.795444e+01,8.764077e+01,4.254759e+01,4.493021e+01,8.331882e+01,8.350265e+01,4.539660e+01,8.392565e+01,8.398361e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,7.942918e+00,1.601109e+01,1.461553e+01,1.443332e+00,2.909425e+00,2.655833e+00,1.256478e+02,2.798844e+02,2.794637e+02,6.695829e+01,4.133188e+01,4.133188e+01,1.218652e-01,2.680211e-01,2.666033e-01,6.708293e-02,4.478053e-02,4.414632e-02,1.333176e+00,1.810172e+00,1.655640e+00,1.090008e+00,0.000000e+00,6.025409e-03,6.597088e-02,2.953009e-02,-3.806623e-01,-1.410746e-01,-1.215193e-01,-5.537579e-02,9.525141e-01,1.675123e+00,1.600092e+00,1.064163e+00
3.375000e+01,4.875000e-01,1.289737e+00,6.287466e-01,5.313016e+00,2.590095e+00,4.000000e+00,6.561229e+01,1.818220e+02,2.840184e+04,1.384590e+04,1.044806e+01,-1.123719e+00,9.324343e+00,1.075529e+01,4.917964e+01,9.946389e+01,5.812459e+02,5.607055e-01,7.290312e-01,1.414990e-01,2.477994e-03,1.043683e-02,1.259389e-01,2.803527e-01,3.719111e-01,1.889084e-01,1.682116e-01,7.733870e-01,5.163497e-01,1.779902e+01,4.113518e+01,3.942165e+01,2.816407e+01,2.166730e+02,1.119094e+02,1.202285e+02,2.687738e+01,9.712076e+00,5.368669e+01,7.312262e+01,9.028792e+01,4.631331e+01,4.280953e+01,8.946797e+01,4.250182e+01,4.866957e+01,8.315076e+01,8.398294e+01,4.917964e+01,8.379376e+01,8.450720e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,8.058911e+00,1.560324e+01,1.452358e+01,1.465554e+00,2.837529e+00,2.641188e+00,1.329965e+02,2.778798e+02,2.903229e+02,6.572950e+01,4.133188e+01,4.133188e+01,1.289926e-01,2.664237e-01,2.774866e-01,6.617851e-02,4.494005e-02,4.463977e-02,1.275272e+00,1.784564e+00,1.692834e+00,1.098178e+00,0.000000e+00,8.079024e-03,6.371928e-02,3.066442e-02,-3.319637e-01,-1.392190e-01,-1.172222e-01,-5.189092e-02,9.433082e-01,1.653424e+00,1.639332e+00,1.076952e+00
3.375000e+01,5.250000e-01,1.291535e+00,6.780556e-01,5.356048e+00,2.811925e+00,4.000000e+00,7.075799e+01,1.833550e+02,2.840184e+04,1.491097e+04,1.125217e+01,-1.129238e+00,1.012293e+01,1.003574e+01,5.296267e+01,9.945937e+01,6.276919e+02,5.593686e-01,7.321659e-01,1.414669e-01,2.515315e-03,9.414118e-03,1.262880e-01,2.796843e-01,3.749234e-01,1.894319e-01,1.678106e-01,7.737539e-01,5.177807e-01,1.863691e+01,4.131049e+01,4.000497e+01,2.820159e+01,2.304339e+02,1.209445e+02,1.288931e+02,2.458038e+01,7.481628e+00,5.300156e+01,7.541962e+01,9.251837e+01,4.699844e+01,4.759418e+01,9.156940e+01,4.292535e+01,5.240879e+01,8.306236e+01,8.399642e+01,5.296267e+01,8.373491e+01,8.455917e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,8.160548e+00,1.554819e+01,1.458935e+01,1.496552e+00,2.851361e+00,2.675522e+00,1.446157e+02,2.771354e+02,2.920088e+02,6.588784e+01,4.133188e+01,4.133188e+01,1.402620e-01,2.659765e-01,2.795600e-01,6.671200e-02,4.508557e-02,4.494440e-02,1.243292e+00,1.793997e+00,1.718071e+00,1.094163e+00,0.000000e+00,1.129162e-02,6.366079e-02,2.905350e-02,-2.896980e-01,-1.407839e-01,-1.188415e-01,-4.815725e-02,9.535940e-01,1.664505e+00,1.662891e+00,1.075059e+00
3.375000e+01,5.625000e-01,1.296750e+00,7.294216e-01,5.412821e+00,3.044712e+00,4.000000e+00,7.677929e+01,1.853984e+02,2.840184e+04,1.597604e+04,1.209697e+01,-1.136008e+00,1.096096e+01,9.390849e+00,5.674569e+01,9.945334e+01,6.753969e+02,5.597014e-01,7.370482e-01,1.418576e-01,2.615150e-03,8.551035e-03,1.268269e-01,2.798507e-01,3.788975e-01,1.902403e-01,1.679104e-01,7.767594e-01,5.199902e-01,1.980438e+01,4.124663e+01,4.003368e+01,2.877070e+01,2.430606e+02,1.311458e+02,1.399366e+02,2.219585e+01,4.849505e+00,5.145998e+01,7.780415e+01,9.515049e+01,4.854002e+01,5.269674e+01,9.414663e+01,4.408399e+01,5.614740e+01,8.290561e+01,8.386299e+01,5.674569e+01,8.360901e+01,8.447131e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,8.289230e+00,1.536294e+01,1.439784e+01,1.537095e+00,2.848793e+00,2.669832e+00,1.598130e+02,2.751893e+02,2.909131e+02,6.665466e+01,4.133188e+01,4.133188e+01,1.550019e-01,2.643829e-01,2.790304e-01,6.792491e-02,4.521244e-02,4.523192e-02,1.237276e+00,1.794243e+00,1.721791e+00,1.112369e+00,0.000000e+00,1.626557e-02,6.428128e-02,2.758714e-02,-2.534191e-01,-1.420257e-01,-1.195767e-01,-4.597026e-02,9.838569e-01,1.668482e+00,1.666495e+00,1.093986e+00
3.375000e+01,6.000000e-01,1.304928e+00,7.829570e-01,5.506510e+00,3.303906e+00,4.000000e+00,8.392293e+01,1.859276e+02,2.840184e+04,1.704110e+04,1.302733e+01,-1.133267e+00,1.189406e+01,8.699152e+00,6.052873e+01,9.945178e+01,7.203989e+02,5.609529e-01,7.439754e-01,1.430247e-01,2.835235e-03,7.793958e-03,1.268226e-01,2.804765e-01,3.854557e-01,1.902339e-01,1.682859e-01,7.849558e-01,5.199725e-01,2.179469e+01,4.099452e+01,3.988088e+01,2.928127e+01,2.529459e+02,1.414607e+02,1.510509e+02,2.060094e+01,2.407265e+00,5.009355e+01,7.939906e+01,9.759274e+01,4.990645e+01,5.744394e+01,9.653878e+01,4.509977e+01,5.988716e+01,8.277599e+01,8.375108e+01,6.052873e+01,8.350213e+01,8.439892e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,8.496299e+00,1.519224e+01,1.422768e+01,1.579990e+00,2.825182e+00,2.645810e+00,1.872325e+02,2.734960e+02,2.899636e+02,7.089665e+01,4.133188e+01,4.133188e+01,1.815959e-01,2.629380e-01,2.785387e-01,7.278943e-02,4.528823e-02,4.545836e-02,1.282805e+00,1.785543e+00,1.717063e+00,1.128525e+00,0.000000e+00,2.616889e-02,6.479314e-02,2.627227e-02,-2.193036e-01,-1.421308e-01,-1.193863e-01,-4.383999e-02,1.063501e+00,1.669581e+00,1.662470e+00,1.110958e+00
3.375000e+01,6.375000e-01,1.312730e+00,8.368656e-01,5.802524e+00,3.699109e+00,4.000000e+00,9.255910e+01,1.702538e+02,2.840184e+04,1.810617e+04,1.435732e+01,-1.040531e+00,1.331679e+01,7.247387e+00,6.431202e+01,9.949800e+01,7.285004e+02,5.580743e-01,7.546561e-01,1.475312e-01,3.763968e-03,7.037170e-03,1.207048e-01,2.790371e-01,4.061767e-01,1.810571e-01,1.674223e-01,8.178409e-01,4.948895e-01,2.932824e+01,3.947495e+01,3.847764e+01,2.853909e+01,2.436316e+02,1.475798e+02,1.577678e+02,2.752483e+01,1.655270e+00,5.176079e+01,7.247517e+01,9.834473e+01,4.823921e+01,5.551854e+01,9.730830e+01,4.352913e+01,6.364665e+01,8.308384e+01,8.403326e+01,6.431202e+01,8.373996e+01,8.462263e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,9.372476e+00,1.547252e+01,1.447336e+01,1.595971e+00,2.634704e+00,2.464565e+00,2.851228e+02,2.768148e+02,2.935410e+02,9.704261e+01,4.133188e+01,4.133188e+01,2.765392e-01,2.653274e-01,2.812117e-01,1.005123e-01,4.487803e-02,4.508171e-02,1.645025e+00,1.711722e+00,1.649765e+00,1.093765e+00,0.000000e+00,6.764862e-02,6.344146e-02,2.454644e-02,-1.710169e-01,-1.322690e-01,-1.108579e-01,-3.924655e-02,1.474008e+00,1.647102e+00,1.602349e+00,1.079065e+00
3.375000e+01,6.750000e-01,1.324157e+00,8.938057e-01,5.825530e+00,3.932232e+00,4.000000e+00,1.031196e+02,1.790862e+02,2.840184e+04,1.917124e+04,1.525969e+01,-1.103648e+00,1.415604e+01,7.232445e+00,6.809494e+01,9.947196e+01,7.866185e+02,5.628686e-01,7.612879e-01,1.480794e-01,3.791235e-03,6.470200e-03,1.230935e-01,2.814343e-01,4.077871e-01,1.846403e-01,1.688606e-01,8.194731e-01,5.046834e-01,2.918524e+01,4.115021e+01,3.939677e+01,2.860399e+01,2.591127e+02,1.542893e+02,1.686845e+02,2.224441e+01,1.790679e-06,4.991545e+01,7.775559e+01,1.000000e+02,5.008455e+01,6.312654e+01,9.906472e+01,4.505646e+01,6.737641e+01,8.298436e+01,8.383461e+01,6.809494e+01,8.370157e+01,8.449181e+01,1.512000e+00,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,1.260000e-01,9.330865e+00,1.567021e+01,1.433295e+01,1.671329e+00,2.806822e+00,2.567293e+00,2.680398e+02,2.768467e+02,2.918467e+02,8.100965e+01,4.133188e+01,4.133188e+01,2.599705e-01,2.659696e-01,2.803803e-01,8.478242e-02,4.524055e-02,4.551183e-02,1.545788e+00,1.787958e+00,1.693857e+00,1.095339e+00,0.000000e+00,6.809439e-02,6.437412e-02,2.429547e-02,-1.595552e-01,-1.408920e-01,-1.161017e-01,-3.762737e-02,1.386233e+00,1.715160e+00,1.642129e+00,1.082007e+00
