# Feed Concentration,Volumetric Recovery Rate,LCOW,LCOW wrt Feed Flow,SEC,SEC wrt Feed,Number of Stages,Final Brine Concentration,Final Permeate Concentration (ppm),Annual Feed Flow,Annual Water Production,Pump Work In (kW),Pump Work Recovered (kW),Net Pump Work In (kW),Energy Recovery (%),Mass Water Recovery Rate (%),System Salt Rejection (%),Total Membrane Area,Total Capex LCOW,Total Opex LCOW,Primary Pump Capex LCOW,Recycle Pump Capex LCOW,ERD Capex LCOW,Membrane Capex LCOW,Indirect Capex LCOW,Electricity LCOW,Membrane Replacement LCOW,Chem-labor-maintenance LCOW,Pumping Energy Agg LCOW,Membrane Agg LCOW,Feed Pressure (bar)-Stage 1,Feed Pressure (bar)-Stage 2,Feed Pressure (bar)-Stage 3,Membrane Area-Stage 1,Membrane Area-Stage 2,Observed Rejection (%)-Stage 1,Observed Rejection (%)-Stage 2,Observed Salt Passage (%)-Stage 1,Observed Salt Passage (%)-Stage 2,Mass Salt Passage (%)-Stage 1,Mass Salt Passage (%)-Stage 2,Volumetric Module Recovery Rate (%)-Stage 1,Volumetric Module Recovery Rate (%)-Stage 2,Mass Water Module Recovery Rate (%)-Stage 1,Mass Water Module Recovery Rate (%)-Stage 2,A-Value (LMH/bar)-Stage 1,A-Value (LMH/bar)-Stage 2,B-Value (LMH)-Stage 1,B-Value (LMH)-Stage 2,Average Water Flux (LMH)-Stage 1,Average Water Flux (LMH)-Stage 2,Average NaCl Flux (GMH)-Stage 1,Average NaCl Flux (GMH)-Stage 2,Inlet Reynolds Number-Stage 1,Inlet Reynolds Number-Stage 2,Outlet Reynolds Number-Stage 1,Outlet Reynolds Number-Stage 2,Inlet Crossflow Velocity-Stage 1,Inlet Crossflow Velocity-Stage 2,Outlet Crossflow Velocity-Stage 1,Outlet Crossflow Velocity-Stage 2,Primary Pump SEC-Stage 1,Primary Pump SEC-Stage 2,Primary Pump SEC-Stage 3,Recycle Pump SEC-Stage 1,Recycle Pump SEC-Stage 2,Recycle Pump SEC-Stage 3,ERD SEC-Stage 1,ERD SEC-Stage 2,ERD SEC-Stage 3,Net SEC-Stage 1,Net SEC-Stage 2,Net SEC-Stage 3
6.968750e+01,5.250000e-01,1.299347e+00,6.821570e-01,5.441899e+00,2.856997e+00,3.000000e+00,1.456434e+02,3.276655e+02,2.840184e+04,1.491097e+04,1.160593e+01,-1.320739e+00,1.028519e+01,1.137986e+01,5.353380e+01,9.953204e+01,6.190774e+02,5.627550e-01,7.365916e-01,1.474207e-01,1.088233e-03,8.313815e-03,1.245548e-01,2.813775e-01,3.809329e-01,1.868322e-01,1.688265e-01,7.886720e-01,5.106747e-01,2.164079e+01,6.499999e+01,4.465867e+01,3.173473e+02,1.253401e+02,2.254777e+01,4.052179e+01,7.745223e+01,5.947821e+01,4.921656e+01,5.386986e+01,5.217954e+01,8.227787e+01,5.353380e+01,8.383704e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.925376e+00,1.500240e+01,1.942177e+00,4.917378e+00,1.127183e+02,2.812142e+02,5.003251e+01,4.133188e+01,1.139958e-01,2.794442e-01,5.441077e-02,4.997837e-02,1.455206e+00,2.868430e+00,1.772070e+00,0.000000e+00,1.158852e-02,3.340889e-02,-3.551273e-01,-2.531240e-01,-9.055235e-02,1.100079e+00,2.626894e+00,1.714926e+00
6.968750e+01,5.625000e-01,1.307697e+00,7.355796e-01,5.400342e+00,3.037692e+00,3.000000e+00,1.578995e+02,3.387330e+02,2.840184e+04,1.597604e+04,1.224408e+01,-1.308386e+00,1.093569e+01,1.068587e+01,5.735749e+01,9.951623e+01,6.885964e+02,5.659346e-01,7.417625e-01,1.450633e-01,1.166345e-03,7.432116e-03,1.293055e-01,2.829673e-01,3.780239e-01,1.939583e-01,1.697804e-01,7.775445e-01,5.301526e-01,2.285764e+01,6.500000e+01,4.276812e+01,3.431081e+02,1.385415e+02,2.035233e+01,4.249609e+01,7.964767e+01,5.750391e+01,5.432983e+01,5.169850e+01,5.589303e+01,8.211219e+01,5.735749e+01,8.371652e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.871942e+00,1.454229e+01,1.989695e+00,4.927622e+00,1.235666e+02,2.788429e+02,5.006663e+01,4.133188e+01,1.249671e-01,2.775755e-01,5.500301e-02,5.013198e-02,1.438314e+00,2.873882e+00,1.686035e+00,0.000000e+00,1.677604e-02,3.145124e-02,-3.114107e-01,-2.551109e-01,-7.959492e-02,1.126903e+00,2.635547e+00,1.637892e+00
6.968750e+01,6.000000e-01,1.328405e+00,7.970430e-01,5.371318e+00,3.222791e+00,3.000000e+00,1.723856e+02,3.548888e+02,2.840184e+04,1.704110e+04,1.288518e+01,-1.283129e+00,1.160205e+01,9.958178e+00,6.118109e+01,9.949315e+01,7.758217e+02,5.750335e-01,7.533715e-01,1.428547e-01,1.413617e-03,6.668941e-03,1.365795e-01,2.875167e-01,3.759922e-01,2.048692e-01,1.725100e-01,7.684291e-01,5.599759e-01,2.511980e+01,6.500000e+01,3.926925e+01,3.697940e+02,1.537666e+02,1.886311e+01,4.609381e+01,8.113689e+01,5.390619e+01,5.917168e+01,4.815134e+01,5.961070e+01,8.193848e+01,6.118109e+01,8.354972e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.811389e+00,1.397583e+01,2.063129e+00,4.961627e+00,1.463237e+02,2.757991e+02,5.366583e+01,4.133188e+01,1.479821e-01,2.748715e-01,5.964039e-02,5.019460e-02,1.488059e+00,2.880518e+00,1.538331e+00,0.000000e+00,2.857156e-02,2.988015e-02,-2.702313e-01,-2.575104e-01,-6.629926e-02,1.217828e+00,2.651579e+00,1.501912e+00
6.968750e+01,6.375000e-01,1.357107e+00,8.651555e-01,5.590213e+00,3.563761e+00,3.000000e+00,1.897665e+02,3.761593e+02,2.840184e+04,1.810617e+04,1.417188e+01,-1.342343e+00,1.282954e+01,9.471876e+00,6.500457e+01,9.946277e+01,8.268129e+02,5.848467e-01,7.722600e-01,1.474990e-01,1.842078e-03,6.088211e-03,1.369941e-01,2.924233e-01,3.913149e-01,2.054911e-01,1.754540e-01,7.954310e-01,5.616757e-01,2.870719e+01,6.500000e+01,4.047951e+01,3.817427e+02,1.716467e+02,1.619506e+01,4.483970e+01,8.380494e+01,5.516030e+01,6.526756e+01,4.926421e+01,6.332125e+01,8.150581e+01,6.500457e+01,8.317372e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.981303e+00,1.330243e+01,2.250769e+00,5.005717e+00,1.676455e+02,2.692442e+02,5.510029e+01,4.133188e+01,1.695456e-01,2.689066e-01,6.204859e-02,5.026987e-02,1.608943e+00,2.895169e+00,1.594832e+00,0.000000e+00,4.443085e-02,3.173731e-02,-2.488965e-01,-2.649878e-01,-7.101458e-02,1.360047e+00,2.674612e+00,1.555554e+00
6.968750e+01,6.750000e-01,1.389440e+00,9.378720e-01,5.910352e+00,3.989488e+00,3.000000e+00,2.110233e+02,3.900346e+02,2.840184e+04,1.917124e+04,1.573954e+01,-1.377380e+00,1.436216e+01,8.751083e+00,6.882814e+01,9.944294e+01,8.634758e+02,5.946420e-01,7.947980e-01,1.539765e-01,2.669741e-03,5.554262e-03,1.351205e-01,2.973210e-01,4.137246e-01,2.026807e-01,1.783926e-01,8.354460e-01,5.539940e-01,3.439305e+01,6.500000e+01,4.122993e+01,3.818473e+02,1.874709e+02,1.448699e+01,4.400048e+01,8.551301e+01,5.599952e+01,7.074789e+01,5.001411e+01,6.703584e+01,8.122597e+01,6.882814e+01,8.293034e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,6.331387e+00,1.289599e+01,2.470424e+00,5.031845e+00,2.061897e+02,2.651580e+02,5.999621e+01,4.133188e+01,2.085266e-01,2.651823e-01,6.860406e-02,5.031501e-02,1.831539e+00,2.904717e+00,1.630528e+00,0.000000e+00,7.740491e-02,3.298637e-02,-2.236673e-01,-2.698765e-01,-7.327919e-02,1.607872e+00,2.712245e+00,1.590235e+00
6.968750e+01,7.125000e-01,1.427174e+00,1.016862e+00,6.138060e+00,4.373368e+00,3.000000e+00,2.375059e+02,4.349262e+02,2.840184e+04,2.023631e+04,1.730232e+01,-1.558195e+00,1.574412e+01,9.005700e+00,7.265114e+01,9.937881e+01,9.211067e+02,6.097547e-01,8.174195e-01,1.602782e-01,2.858373e-03,5.188214e-03,1.365526e-01,3.048774e-01,4.296642e-01,2.048288e-01,1.829264e-01,8.673087e-01,5.598655e-01,3.863443e+01,6.500000e+01,4.347499e+01,3.801949e+02,2.175514e+02,9.289737e+00,4.215271e+01,9.071026e+01,5.784729e+01,8.002466e+01,5.161404e+01,7.072760e+01,8.037392e+01,7.265114e+01,8.218462e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,6.712106e+00,1.173014e+01,2.920541e+00,5.103964e+00,1.982005e+02,2.533410e+02,5.029846e+01,4.133188e+01,2.004468e-01,2.543946e-01,5.855356e-02,5.044194e-02,1.955617e+00,2.934329e+00,1.737406e+00,0.000000e+00,8.171564e-02,3.647540e-02,-2.396284e-01,-2.848616e-01,-8.299339e-02,1.715989e+00,2.731183e+00,1.690888e+00
6.968750e+01,7.500000e-01,1.470121e+00,1.102590e+00,6.526915e+00,4.895186e+00,3.000000e+00,2.714954e+02,4.773126e+02,2.840184e+04,2.130138e+04,1.940680e+01,-1.784130e+00,1.762267e+01,9.193322e+00,7.647410e+01,9.931824e+01,9.501636e+02,6.250083e-01,8.451123e-01,1.708053e-01,3.024631e-03,4.857007e-03,1.338172e-01,3.125041e-01,4.568841e-01,2.007258e-01,1.875025e-01,9.214701e-01,5.486505e-01,4.717602e+01,6.500000e+01,4.519358e+01,3.452262e+02,2.486944e+02,4.711985e+00,4.090925e+01,9.528802e+01,5.909075e+01,8.929942e+01,5.264928e+01,7.442040e+01,7.961669e+01,7.647410e+01,8.151793e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,7.780962e+00,1.080117e+01,3.715724e+00,5.157998e+00,1.990490e+02,2.435984e+02,4.322954e+01,4.133188e+01,2.013049e-01,2.454764e-01,5.140679e-02,5.054070e-02,2.279643e+00,2.961252e+00,1.821743e+00,0.000000e+00,8.562871e-02,3.943691e-02,-2.725967e-01,-2.983741e-01,-8.981792e-02,2.007046e+00,2.748507e+00,1.771362e+00
6.968750e+01,7.875000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.968750e+01,8.250000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.968750e+01,8.625000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.968750e+01,9.000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.687500e+01,3.000000e-01,1.468087e+00,4.404262e-01,6.206339e+00,1.861902e+00,3.000000e+00,1.094837e+02,3.782713e+02,2.840184e+04,8.520552e+03,8.224547e+00,-1.521701e+00,6.702846e+00,1.850195e+01,3.066111e+01,9.951026e+01,3.508336e+02,6.525817e-01,8.155057e-01,1.826493e-01,1.522250e-03,1.859433e-02,1.235250e-01,3.262909e-01,4.344437e-01,1.852874e-01,1.957745e-01,9.616351e-01,5.064523e-01,2.432538e+01,5.785175e+01,4.921723e+01,1.754521e+02,8.762422e+01,3.522022e+01,3.411148e+01,6.477978e+01,6.588852e+01,2.401730e+01,6.189696e+01,2.985009e+01,8.066452e+01,3.066111e+01,8.200526e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,6.124192e+00,1.226262e+01,2.317483e+00,4.640351e+00,1.597647e+02,2.523146e+02,1.084200e+02,4.133190e+01,1.628259e-01,2.495132e-01,1.141618e-01,4.862494e-02,2.878040e+00,2.601610e+00,2.072727e+00,0.000000e+00,8.329535e-03,5.461408e-02,-9.882961e-01,-2.481035e-01,-1.725831e-01,1.889744e+00,2.361836e+00,1.954758e+00
7.687500e+01,3.375000e-01,1.422267e+00,4.800151e-01,6.038926e+00,2.038138e+00,3.000000e+00,1.156214e+02,3.631443e+02,2.840184e+04,9.585621e+03,8.800593e+00,-1.463298e+00,7.337296e+00,1.662726e+01,3.449387e+01,9.952985e+01,3.918107e+02,6.273888e-01,7.948782e-01,1.737730e-01,1.401197e-03,1.589572e-02,1.226245e-01,3.136944e-01,4.227249e-01,1.839367e-01,1.882166e-01,9.195066e-01,5.027604e-01,2.346940e+01,6.208983e+01,4.705165e+01,2.001848e+02,8.935214e+01,3.388715e+01,3.769614e+01,6.611285e+01,6.230386e+01,2.732600e+01,5.820195e+01,3.357046e+01,8.139822e+01,3.449387e+01,8.277954e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,6.038517e+00,1.352871e+01,2.193650e+00,4.914660e+00,1.501049e+02,2.639619e+02,9.589307e+01,4.133188e+01,1.529810e-01,2.613441e-01,1.015535e-01,4.907842e-02,2.464323e+00,2.770303e+00,1.950722e+00,0.000000e+00,8.950169e-03,4.898800e-02,-7.997695e-01,-2.577173e-01,-1.468735e-01,1.664554e+00,2.521536e+00,1.852837e+00
7.687500e+01,3.750000e-01,1.392084e+00,5.220316e-01,5.841245e+00,2.190467e+00,3.000000e+00,1.224825e+02,3.567242e+02,2.840184e+04,1.065069e+04,9.292552e+00,-1.406871e+00,7.885681e+00,1.513977e+01,3.832658e+01,9.953816e+01,4.456147e+02,6.114781e-01,7.806063e-01,1.651636e-01,1.306282e-03,1.375204e-02,1.255171e-01,3.057390e-01,4.088872e-01,1.882757e-01,1.834434e-01,8.774641e-01,5.146202e-01,2.262642e+01,6.500000e+01,4.419926e+01,2.299034e+02,9.405133e+01,3.257753e+01,4.138650e+01,6.742247e+01,5.861350e+01,3.079913e+01,5.438472e+01,3.729038e+01,8.183469e+01,3.832658e+01,8.324696e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.842171e+00,1.428087e+01,2.084788e+00,5.096150e+00,1.398177e+02,2.714208e+02,8.377685e+01,4.133188e+01,1.424967e-01,2.690442e-01,8.928186e-02,4.941673e-02,2.134634e+00,2.886880e+00,1.807845e+00,0.000000e+00,9.613805e-03,4.439974e-02,-6.542862e-01,-2.642203e-01,-1.236200e-01,1.480347e+00,2.632273e+00,1.728624e+00
7.687500e+01,4.125000e-01,1.375885e+00,5.675525e-01,5.702566e+00,2.352309e+00,3.000000e+00,1.302053e+02,3.530023e+02,2.840184e+04,1.171576e+04,9.824478e+00,-1.356167e+00,8.468311e+00,1.380396e+01,4.215928e+01,9.954298e+01,5.042569e+02,6.023240e-01,7.735609e-01,1.587565e-01,1.242531e-03,1.204021e-02,1.291227e-01,3.011620e-01,3.991796e-01,1.936841e-01,1.806972e-01,8.464817e-01,5.294031e-01,2.154463e+01,6.500000e+01,4.526499e+01,2.661982e+02,1.034037e+02,3.073237e+01,4.034009e+01,6.926763e+01,5.965991e+01,3.478856e+01,5.487886e+01,4.100855e+01,8.184140e+01,4.215928e+01,8.332478e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.550187e+00,1.428817e+01,1.959921e+00,5.045537e+00,1.279065e+02,2.725411e+02,7.158623e+01,4.133188e+01,1.303573e-01,2.705991e-01,7.681963e-02,4.964879e-02,1.843446e+00,2.885416e+00,1.835571e+00,0.000000e+00,1.026604e-02,4.111146e-02,-5.338331e-01,-2.629247e-01,-1.164863e-01,1.309613e+00,2.632757e+00,1.760196e+00
7.687500e+01,4.500000e-01,1.368237e+00,6.157064e-01,5.668816e+00,2.550967e+00,3.000000e+00,1.389581e+02,3.565655e+02,2.840184e+04,1.278083e+04,1.056030e+01,-1.376815e+00,9.183482e+00,1.303766e+01,4.599190e+01,9.953837e+01,5.547576e+02,5.969961e-01,7.712405e-01,1.564694e-01,1.181147e-03,1.063112e-02,1.302163e-01,2.984980e-01,3.968171e-01,1.953245e-01,1.790988e-01,8.343495e-01,5.338870e-01,2.165490e+01,6.500000e+01,4.672810e+01,2.905878e+02,1.147248e+02,2.786403e+01,3.906885e+01,7.213597e+01,6.093115e+01,3.957338e+01,5.555087e+01,4.471973e+01,8.169055e+01,4.599190e+01,8.327347e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.546556e+00,1.404894e+01,1.978416e+00,5.011156e+00,1.168915e+02,2.713722e+02,6.082253e+01,4.133188e+01,1.191312e-01,2.701233e-01,6.576940e-02,4.992702e-02,1.698901e+00,2.889117e+00,1.881845e+00,0.000000e+00,1.037513e-02,3.846419e-02,-4.738944e-01,-2.642722e-01,-1.117194e-01,1.225007e+00,2.635219e+00,1.808590e+00
7.687500e+01,4.875000e-01,1.366903e+00,6.663651e-01,5.670783e+00,2.764506e+00,3.000000e+00,1.489649e+02,3.619191e+02,2.840184e+04,1.384590e+04,1.135189e+01,-1.399667e+00,9.952223e+00,1.232981e+01,4.982450e+01,9.953144e+01,6.063674e+02,5.945192e-01,7.723836e-01,1.552998e-01,1.132138e-03,9.445642e-03,1.313820e-01,2.972596e-01,3.969548e-01,1.970730e-01,1.783558e-01,8.282365e-01,5.386663e-01,2.193402e+01,6.500000e+01,4.840227e+01,3.150204e+02,1.268535e+02,2.473499e+01,3.778405e+01,7.526501e+01,6.221595e+01,4.480889e+01,5.625052e+01,4.842654e+01,8.149659e+01,4.982450e+01,8.318916e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.542730e+00,1.376449e+01,2.006746e+00,4.983434e+00,1.078119e+02,2.695923e+02,5.187697e+01,4.133188e+01,1.098776e-01,2.690889e-01,5.657405e-02,5.020785e-02,1.589422e+00,2.894161e+00,1.937917e+00,0.000000e+00,1.057488e-02,3.623795e-02,-4.229636e-01,-2.663531e-01,-1.082144e-01,1.166459e+00,2.638383e+00,1.865941e+00
7.687500e+01,5.250000e-01,1.375113e+00,7.219341e-01,5.534039e+00,2.905370e+00,3.000000e+00,1.605032e+02,3.791552e+02,2.840184e+04,1.491097e+04,1.183013e+01,-1.370792e+00,1.045933e+01,1.158730e+01,5.365693e+01,9.950911e+01,6.937301e+02,5.987448e-01,7.763678e-01,1.501628e-01,1.214883e-03,8.420194e-03,1.395745e-01,2.993724e-01,3.873827e-01,2.093617e-01,1.796234e-01,8.028573e-01,5.722553e-01,2.330242e+01,6.500000e+01,4.376710e+01,3.459092e+02,1.422919e+02,2.334163e+01,4.228942e+01,7.665837e+01,5.771058e+01,4.924852e+01,5.172269e+01,5.214357e+01,8.135080e+01,5.365693e+01,8.304809e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.436047e+00,1.321494e+01,2.061888e+00,5.012415e+00,1.215172e+02,2.671360e+02,5.374121e+01,4.133188e+01,1.238455e-01,2.669611e-01,5.916445e-02,5.028290e-02,1.572428e+00,2.900017e+00,1.736646e+00,0.000000e+00,1.653650e-02,3.369776e-02,-3.690984e-01,-2.680385e-01,-8.814974e-02,1.203330e+00,2.648515e+00,1.682194e+00
7.687500e+01,5.625000e-01,1.397286e+00,7.859732e-01,5.551427e+00,3.122678e+00,3.000000e+00,1.739606e+02,4.009609e+02,2.840184e+04,1.597604e+04,1.262421e+01,-1.382570e+00,1.124164e+01,1.095173e+01,5.748926e+01,9.948087e+01,7.753875e+02,6.079083e-01,7.893773e-01,1.493411e-01,1.428396e-03,7.581392e-03,1.456032e-01,3.039542e-01,3.885999e-01,2.184049e-01,1.823725e-01,8.003123e-01,5.969733e-01,2.559224e+01,6.500000e+01,4.159870e+01,3.710300e+02,1.599998e+02,2.147334e+01,4.451864e+01,7.852666e+01,5.548136e+01,5.425205e+01,4.946484e+01,5.585761e+01,8.105688e+01,5.748926e+01,8.277842e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.429968e+00,1.259177e+01,2.178078e+00,5.050832e+00,1.380124e+02,2.626602e+02,5.569944e+01,4.133188e+01,1.406568e-01,2.629138e-01,6.197620e-02,5.034635e-02,1.618369e+00,2.910735e+00,1.646010e+00,0.000000e+00,2.595422e-02,3.310861e-02,-3.305442e-01,-2.726648e-01,-7.954148e-02,1.287825e+00,2.664025e+00,1.599577e+00
7.687500e+01,6.000000e-01,1.426107e+00,8.556643e-01,5.758921e+00,3.455352e+00,3.000000e+00,1.898565e+02,4.267998e+02,2.840184e+04,1.704110e+04,1.390065e+01,-1.461381e+00,1.243927e+01,1.051304e+01,6.132150e+01,9.944741e+01,8.317114e+02,6.179653e-01,8.081419e-01,1.538568e-01,1.781253e-03,6.926050e-03,1.464186e-01,3.089827e-01,4.031244e-01,2.196279e-01,1.853896e-01,8.257910e-01,6.003162e-01,2.888072e+01,6.500000e+01,4.302505e+01,3.853813e+02,1.801929e+02,1.874003e+01,4.319739e+01,8.125997e+01,5.680261e+01,6.023845e+01,5.063224e+01,5.956563e+01,8.055849e+01,6.132150e+01,8.234314e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.576242e+00,1.192599e+01,2.380955e+00,5.092185e+00,1.536146e+02,2.557643e+02,5.610291e+01,4.133188e+01,1.565579e-01,2.566148e-01,6.318185e-02,5.041877e-02,1.720214e+00,2.928007e+00,1.713611e+00,0.000000e+00,3.837505e-02,3.527810e-02,-3.091397e-01,-2.814598e-01,-8.596564e-02,1.411074e+00,2.684923e+00,1.662924e+00
7.687500e+01,6.375000e-01,1.459282e+00,9.302920e-01,6.048756e+00,3.856082e+00,3.000000e+00,2.089273e+02,4.487799e+02,2.840184e+04,1.810617e+04,1.541026e+01,-1.528364e+00,1.388189e+01,9.917832e+00,6.515375e+01,9.941894e+01,8.790433e+02,6.287665e-01,8.305150e-01,1.599736e-01,2.417258e-03,6.344243e-03,1.456481e-01,3.143832e-01,4.234129e-01,2.184722e-01,1.886299e-01,8.621242e-01,5.971573e-01,3.379162e+01,6.500000e+01,4.415109e+01,3.904025e+02,2.001044e+02,1.648232e+01,4.217337e+01,8.351768e+01,5.782663e+01,6.610780e+01,5.153425e+01,6.327469e+01,8.014447e+01,6.515375e+01,8.198071e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,5.848524e+00,1.141043e+01,2.625878e+00,5.123072e+00,1.818891e+02,2.502812e+02,5.951683e+01,4.133188e+01,1.853741e-01,2.515988e-01,6.795591e-02,5.047461e-02,1.904335e+00,2.942527e+00,1.767897e+00,0.000000e+00,6.286425e-02,3.708710e-02,-2.864643e-01,-2.888444e-01,-9.064490e-02,1.617871e+00,2.716546e+00,1.714339e+00
7.687500e+01,6.750000e-01,1.495769e+00,1.009644e+00,6.351673e+00,4.287379e+00,3.000000e+00,2.321933e+02,4.793510e+02,2.840184e+04,1.917124e+04,1.708445e+01,-1.649883e+00,1.543456e+01,9.657223e+00,6.898581e+01,9.937935e+01,9.255615e+02,6.414600e-01,8.543090e-01,1.670039e-01,3.027496e-03,5.862682e-03,1.448359e-01,3.207300e-01,4.446171e-01,2.172539e-01,1.924380e-01,9.019416e-01,5.938273e-01,3.939359e+01,6.500000e+01,4.557377e+01,3.865446e+02,2.246763e+02,1.347042e+01,4.103981e+01,8.652958e+01,5.896019e+01,7.300627e+01,5.251256e+01,6.697739e+01,7.959075e+01,6.898581e+01,8.149408e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,6.254314e+00,1.076024e+01,2.999450e+00,5.160407e+00,1.990384e+02,2.432627e+02,5.765139e+01,4.133188e+01,2.028521e-01,2.451693e-01,6.687930e-02,5.054425e-02,2.105917e+00,2.962225e+00,1.837311e+00,0.000000e+00,8.577013e-02,3.941395e-02,-2.833506e-01,-2.988009e-01,-9.681276e-02,1.822566e+00,2.749194e+00,1.779912e+00
7.687500e+01,7.125000e-01,1.537792e+00,1.095676e+00,6.682186e+00,4.761057e+00,3.000000e+00,2.611759e+02,5.262422e+02,2.840184e+04,2.023631e+04,1.902193e+01,-1.882120e+00,1.713981e+01,9.894476e+00,7.281753e+01,9.931861e+01,9.697866e+02,6.572190e-01,8.805726e-01,1.761423e-01,3.207771e-03,5.490151e-03,1.437693e-01,3.286095e-01,4.677530e-01,2.156539e-01,1.971657e-01,9.483375e-01,5.894540e-01,4.641553e+01,6.500000e+01,4.747659e+01,3.648911e+02,2.580280e+02,9.112177e+00,3.978307e+01,9.088782e+01,6.021693e+01,8.174197e+01,5.355196e+01,7.066912e+01,7.878558e+01,7.281753e+01,8.078276e+01,1.512000e+00,1.512000e+00,1.260000e-01,1.260000e-01,6.993461e+00,9.889826e+00,3.682192e+00,5.207185e+00,1.960785e+02,2.336562e+02,4.953312e+01,4.133188e+01,1.998355e-01,2.363512e-01,5.853438e-02,5.063572e-02,2.360093e+00,2.991444e+00,1.931781e+00,0.000000e+00,9.001038e-02,4.262795e-02,-3.148101e-01,-3.134443e-01,-1.055156e-01,2.045283e+00,2.768010e+00,1.868893e+00
